Date,FIPS,County,State,Vaccination_Complete_Pct,candidate,party,total_votes,won,lat,long
09/30/2021,36059,Nassau County,NY,68.7,Donald Trump,REP,326716,False,40.7328031634004,-73.58640399624984
09/30/2021,54049,Marion County,WV,8.9,Donald Trump,REP,16300,True,39.51000058420361,-80.2433885830313
09/30/2021,54049,Marion County,WV,8.9,Joe Biden,DEM,8901,False,39.51000058420361,-80.2433885830313
09/30/2021,13265,Taliaferro County,GA,18.7,Joe Biden,DEM,561,True,33.56613476013978,-82.87877142234885
09/30/2021,13265,Taliaferro County,GA,18.7,Donald Trump,REP,360,False,33.56613476013978,-82.87877142234885
09/30/2021,13271,Telfair County,GA,16.8,Donald Trump,REP,2825,True,31.9298058701554,-82.93901137308181
09/30/2021,13271,Telfair County,GA,16.8,Joe Biden,DEM,1488,False,31.9298058701554,-82.93901137308181
09/30/2021,29149,Oregon County,MO,26.9,Donald Trump,REP,3847,True,36.68664390771475,-91.40334847076603
09/30/2021,29149,Oregon County,MO,26.9,Joe Biden,DEM,823,False,36.68664390771475,-91.40334847076603
09/30/2021,17087,Johnson County,IL,32.5,Donald Trump,REP,5059,True,37.459629315302514,-88.88092569353789
09/30/2021,17087,Johnson County,IL,32.5,Joe Biden,DEM,1281,False,37.459629315302514,-88.88092569353789
09/30/2021,22099,St. Martin Parish,LA,34.8,Donald Trump,REP,18203,True,30.129089210862357,-91.60830333719817
09/30/2021,22099,St. Martin Parish,LA,34.8,Joe Biden,DEM,8439,False,30.129089210862357,-91.60830333719817
09/30/2021,29005,Atchison County,MO,49.8,Donald Trump,REP,2199,True,40.43081915177135,-95.42808898266884
09/30/2021,29005,Atchison County,MO,49.8,Joe Biden,DEM,564,False,40.43081915177135,-95.42808898266884
09/30/2021,54001,Barbour County,WV,6.6,Donald Trump,REP,5116,True,39.13295009170189,-80.00301852047677
09/30/2021,54001,Barbour County,WV,6.6,Joe Biden,DEM,1457,False,39.13295009170189,-80.00301852047677
09/30/2021,39173,Wood County,OH,54.3,Donald Trump,REP,35757,True,41.361696956012366,-83.62298917396862
09/30/2021,39173,Wood County,OH,54.3,Joe Biden,DEM,30617,False,41.361696956012366,-83.62298917396862
09/30/2021,51005,Alleghany County,VA,37.2,Donald Trump,REP,5859,True,37.7877961797068,-80.006230729675
09/30/2021,51005,Alleghany County,VA,37.2,Joe Biden,DEM,2243,False,37.7877961797068,-80.006230729675
09/30/2021,1119,Sumter County,AL,42.1,Joe Biden,DEM,4648,True,32.59105735171712,-88.19884604374238
09/30/2021,1119,Sumter County,AL,42.1,Donald Trump,REP,1598,False,32.59105735171712,-88.19884604374238
09/30/2021,28009,Benton County,MS,43.0,Donald Trump,REP,2570,True,34.817293501470786,-89.18846406492385
09/30/2021,28009,Benton County,MS,43.0,Joe Biden,DEM,1679,False,34.817293501470786,-89.18846406492385
09/30/2021,46111,Sanborn County,SD,38.6,Donald Trump,REP,905,True,44.02341732728925,-98.09134329321004
09/30/2021,46111,Sanborn County,SD,38.6,Joe Biden,DEM,257,False,44.02341732728925,-98.09134329321004
09/30/2021,30069,Petroleum County,MT,27.7,Donald Trump,REP,298,True,47.11754267462963,-108.2501973752084
09/30/2021,30069,Petroleum County,MT,27.7,Joe Biden,DEM,39,False,47.11754267462963,-108.2501973752084
09/30/2021,39175,Wyandot County,OH,41.8,Donald Trump,REP,8462,True,40.842379982357535,-83.30437586815081
09/30/2021,39175,Wyandot County,OH,41.8,Joe Biden,DEM,2733,False,40.842379982357535,-83.30437586815081
09/30/2021,21035,Calloway County,KY,41.8,Donald Trump,REP,11352,True,36.62103516573015,-88.27224810688962
09/30/2021,21035,Calloway County,KY,41.8,Joe Biden,DEM,5797,False,36.62103516573015,-88.27224810688962
09/30/2021,27017,Carlton County,MN,54.7,Joe Biden,DEM,10098,True,46.59240865904885,-92.67703395952051
09/30/2021,27017,Carlton County,MN,54.7,Donald Trump,REP,9791,False,46.59240865904885,-92.67703395952051
09/30/2021,21127,Lawrence County,KY,38.1,Donald Trump,REP,5633,True,38.06787567071403,-82.73475457983888
09/30/2021,21127,Lawrence County,KY,38.1,Joe Biden,DEM,1238,False,38.06787567071403,-82.73475457983888
09/30/2021,51009,Amherst County,VA,41.8,Donald Trump,REP,11041,True,37.60479924691893,-79.14514648924205
09/30/2021,51009,Amherst County,VA,41.8,Joe Biden,DEM,5672,False,37.60479924691893,-79.14514648924205
09/30/2021,37119,Mecklenburg County,NC,52.1,Joe Biden,DEM,378107,True,35.24671331460537,-80.83277923218344
09/30/2021,37119,Mecklenburg County,NC,52.1,Donald Trump,REP,179211,False,35.24671331460537,-80.83277923218344
09/30/2021,41059,Umatilla County,OR,46.4,Donald Trump,REP,21270,True,45.591919760759474,-118.73684559412536
09/30/2021,41059,Umatilla County,OR,46.4,Joe Biden,DEM,10707,False,45.591919760759474,-118.73684559412536
09/30/2021,13063,Clayton County,GA,18.8,Joe Biden,DEM,95466,True,33.54190470997107,-84.35764422823787
09/30/2021,13063,Clayton County,GA,18.8,Donald Trump,REP,15811,False,33.54190470997107,-84.35764422823787
09/30/2021,51790,Staunton city,VA,46.1,Joe Biden,DEM,6981,True,38.15929241527403,-79.06113614773854
09/30/2021,51790,Staunton city,VA,46.1,Donald Trump,REP,5695,False,38.15929241527403,-79.06113614773854
09/30/2021,30015,Chouteau County,MT,26.7,Donald Trump,REP,1891,True,47.88059234595718,-110.4352650878656
09/30/2021,30015,Chouteau County,MT,26.7,Joe Biden,DEM,991,False,47.88059234595718,-110.4352650878656
09/30/2021,18091,LaPorte County,IN,50.0,Donald Trump,REP,25997,True,41.54598753848309,-86.73996089293485
09/30/2021,18091,LaPorte County,IN,50.0,Joe Biden,DEM,22427,False,41.54598753848309,-86.73996089293485
09/30/2021,51540,Charlottesville city,VA,47.4,Joe Biden,DEM,20696,True,38.0374916180973,-78.48551533203141
09/30/2021,51540,Charlottesville city,VA,47.4,Donald Trump,REP,3094,False,38.0374916180973,-78.48551533203141
09/30/2021,46081,Lawrence County,SD,40.4,Donald Trump,REP,8753,True,44.358632666732326,-103.792287916974
09/30/2021,46081,Lawrence County,SD,40.4,Joe Biden,DEM,4537,False,44.358632666732326,-103.792287916974
09/30/2021,19039,Clarke County,IA,47.8,Donald Trump,REP,3144,True,41.029014285048746,-93.7851537010752
09/30/2021,19039,Clarke County,IA,47.8,Joe Biden,DEM,1466,False,41.029014285048746,-93.7851537010752
09/30/2021,17107,Logan County,IL,41.6,Donald Trump,REP,9136,True,40.12455659076004,-89.36753851763163
09/30/2021,17107,Logan County,IL,41.6,Joe Biden,DEM,3840,False,40.12455659076004,-89.36753851763163
09/30/2021,13025,Brantley County,GA,11.2,Donald Trump,REP,6993,True,31.19687588159824,-81.98190369036095
09/30/2021,13025,Brantley County,GA,11.2,Joe Biden,DEM,700,False,31.19687588159824,-81.98190369036095
09/30/2021,54071,Pendleton County,WV,36.7,Donald Trump,REP,2782,True,38.68074812184639,-79.35089252640529
09/30/2021,54071,Pendleton County,WV,36.7,Joe Biden,DEM,820,False,38.68074812184639,-79.35089252640529
09/30/2021,19163,Scott County,IA,52.0,Joe Biden,DEM,46926,True,41.63709119699353,-90.62323883404976
09/30/2021,19163,Scott County,IA,52.0,Donald Trump,REP,43683,False,41.63709119699353,-90.62323883404976
09/30/2021,40085,Love County,OK,34.8,Donald Trump,REP,3305,True,33.94988672552968,-97.24413092497986
09/30/2021,40085,Love County,OK,34.8,Joe Biden,DEM,711,False,33.94988672552968,-97.24413092497986
09/30/2021,51109,Louisa County,VA,40.1,Donald Trump,REP,13294,True,37.97819672088258,-77.96289165896472
09/30/2021,51109,Louisa County,VA,40.1,Joe Biden,DEM,8269,False,37.97819672088258,-77.96289165896472
09/30/2021,53071,Walla Walla County,WA,54.7,Donald Trump,REP,16400,True,46.229773161892645,-118.47844046947476
09/30/2021,53071,Walla Walla County,WA,54.7,Joe Biden,DEM,13690,False,46.229773161892645,-118.47844046947476
09/30/2021,29111,Lewis County,MO,30.4,Donald Trump,REP,3553,True,40.096875324872265,-91.72210603903488
09/30/2021,29111,Lewis County,MO,30.4,Joe Biden,DEM,984,False,40.096875324872265,-91.72210603903488
09/30/2021,13321,Worth County,GA,15.6,Donald Trump,REP,6830,True,31.551499844320897,-83.85089246342618
09/30/2021,13321,Worth County,GA,15.6,Joe Biden,DEM,2395,False,31.551499844320897,-83.85089246342618
09/30/2021,30081,Ravalli County,MT,43.0,Donald Trump,REP,19114,True,46.08169212838797,-114.12074571880164
09/30/2021,30081,Ravalli County,MT,43.0,Joe Biden,DEM,8763,False,46.08169212838797,-114.12074571880164
09/30/2021,47059,Greene County,TN,40.4,Donald Trump,REP,22259,True,36.175337602385206,-82.84582904266234
09/30/2021,47059,Greene County,TN,40.4,Joe Biden,DEM,5199,False,36.175337602385206,-82.84582904266234
09/30/2021,20171,Scott County,KS,40.5,Donald Trump,REP,1991,True,38.48217370162669,-100.90685975717476
09/30/2021,20171,Scott County,KS,40.5,Joe Biden,DEM,290,False,38.48217370162669,-100.90685975717476
09/30/2021,51081,Greensville County,VA,33.2,Joe Biden,DEM,2627,True,36.67588778220826,-77.55958005557575
09/30/2021,51081,Greensville County,VA,33.2,Donald Trump,REP,1914,False,36.67588778220826,-77.55958005557575
09/30/2021,5001,Arkansas County,AR,48.7,Donald Trump,REP,4304,True,34.29080705580511,-91.37490973290753
09/30/2021,5001,Arkansas County,AR,48.7,Joe Biden,DEM,1818,False,34.29080705580511,-91.37490973290753
09/30/2021,26053,Gogebic County,MI,55.7,Donald Trump,REP,4600,True,46.408895699616686,-89.69443186223884
09/30/2021,26053,Gogebic County,MI,55.7,Joe Biden,DEM,3570,False,46.408895699616686,-89.69443186223884
09/30/2021,47101,Lewis County,TN,30.8,Donald Trump,REP,4474,True,35.52727339338812,-87.49310382617453
09/30/2021,47101,Lewis County,TN,30.8,Joe Biden,DEM,1072,False,35.52727339338812,-87.49310382617453
09/30/2021,6017,El Dorado County,CA,54.6,Donald Trump,REP,61838,True,38.77873549714167,-120.52465737213436
09/30/2021,6017,El Dorado County,CA,54.6,Joe Biden,DEM,51621,False,38.77873549714167,-120.52465737213436
09/30/2021,55015,Calumet County,WI,49.1,Donald Trump,REP,18156,True,44.08160413634329,-88.21805754556262
09/30/2021,55015,Calumet County,WI,49.1,Joe Biden,DEM,12116,False,44.08160413634329,-88.21805754556262
09/30/2021,41047,Marion County,OR,54.2,Joe Biden,DEM,80872,True,44.90331756583723,-122.5848977259129
09/30/2021,41047,Marion County,OR,54.2,Donald Trump,REP,79002,False,44.90331756583723,-122.5848977259129
09/30/2021,17057,Fulton County,IL,44.1,Donald Trump,REP,9867,True,40.47278780200852,-90.20746962998112
09/30/2021,17057,Fulton County,IL,44.1,Joe Biden,DEM,6503,False,40.47278780200852,-90.20746962998112
09/30/2021,30007,Broadwater County,MT,28.3,Donald Trump,REP,3173,True,46.33240590286992,-111.4954949736174
09/30/2021,30007,Broadwater County,MT,28.3,Joe Biden,DEM,835,False,46.33240590286992,-111.4954949736174
09/30/2021,17203,Woodford County,IL,46.1,Donald Trump,REP,14799,True,40.78821820261186,-89.21112229265579
09/30/2021,17203,Woodford County,IL,46.1,Joe Biden,DEM,6160,False,40.78821820261186,-89.21112229265579
09/30/2021,6089,Shasta County,CA,41.1,Donald Trump,REP,60789,True,40.76371326810639,-122.04049900154384
09/30/2021,6089,Shasta County,CA,41.1,Joe Biden,DEM,30000,False,40.76371326810639,-122.04049900154384
09/30/2021,24510,Baltimore city,MD,54.7,Joe Biden,DEM,207260,True,39.30507926509914,-76.61444153574693
09/30/2021,24510,Baltimore city,MD,54.7,Donald Trump,REP,25374,False,39.30507926509914,-76.61444153574693
09/30/2021,20011,Bourbon County,KS,32.4,Donald Trump,REP,4910,True,37.85520326753363,-94.84932868796622
09/30/2021,20011,Bourbon County,KS,32.4,Joe Biden,DEM,1505,False,37.85520326753363,-94.84932868796622
09/30/2021,17135,Montgomery County,IL,39.9,Donald Trump,REP,9544,True,39.23103311855495,-89.47888817792764
09/30/2021,17135,Montgomery County,IL,39.9,Joe Biden,DEM,3905,False,39.23103311855495,-89.47888817792764
09/30/2021,47061,Grundy County,TN,23.9,Donald Trump,REP,4802,True,35.38839149693532,-85.72259543519806
09/30/2021,47061,Grundy County,TN,23.9,Joe Biden,DEM,988,False,35.38839149693532,-85.72259543519806
09/30/2021,26153,Schoolcraft County,MI,45.0,Donald Trump,REP,3090,True,46.1965566589158,-86.19965630732088
09/30/2021,26153,Schoolcraft County,MI,45.0,Joe Biden,DEM,1589,False,46.1965566589158,-86.19965630732088
09/30/2021,39021,Champaign County,OH,39.0,Donald Trump,REP,14589,True,40.137708956954086,-83.76952765051811
09/30/2021,39021,Champaign County,OH,39.0,Joe Biden,DEM,5062,False,40.137708956954086,-83.76952765051811
09/30/2021,39083,Knox County,OH,37.7,Donald Trump,REP,22340,True,40.39875978713685,-82.42151396972031
09/30/2021,39083,Knox County,OH,37.7,Joe Biden,DEM,8589,False,40.39875978713685,-82.42151396972031
09/30/2021,12017,Citrus County,FL,50.6,Donald Trump,REP,65352,True,28.848910853746613,-82.47939451581993
09/30/2021,12017,Citrus County,FL,50.6,Joe Biden,DEM,27092,False,28.848910853746613,-82.47939451581993
09/30/2021,21013,Bell County,KY,40.1,Donald Trump,REP,8140,True,36.73064599952872,-83.67408276436716
09/30/2021,21013,Bell County,KY,40.1,Joe Biden,DEM,1789,False,36.73064599952872,-83.67408276436716
09/30/2021,5123,St. Francis County,AR,42.4,Joe Biden,DEM,3604,True,35.022009561830515,-90.7477657706903
09/30/2021,5123,St. Francis County,AR,42.4,Donald Trump,REP,3242,False,35.022009561830515,-90.7477657706903
09/30/2021,21111,Jefferson County,KY,58.9,Joe Biden,DEM,228358,True,38.18717511464852,-85.65913786045657
09/30/2021,21111,Jefferson County,KY,58.9,Donald Trump,REP,150646,False,38.18717511464852,-85.65913786045657
09/30/2021,26121,Muskegon County,MI,46.9,Joe Biden,DEM,45643,True,43.29124704963481,-86.15204777272146
09/30/2021,26121,Muskegon County,MI,46.9,Donald Trump,REP,45133,False,43.29124704963481,-86.15204777272146
09/30/2021,26075,Jackson County,MI,45.3,Donald Trump,REP,47372,True,42.24848867294381,-84.42342720822928
09/30/2021,26075,Jackson County,MI,45.3,Joe Biden,DEM,31995,False,42.24848867294381,-84.42342720822928
09/30/2021,31045,Dawes County,NE,33.4,Donald Trump,REP,2931,True,42.71971563363532,-103.13543406382836
09/30/2021,31045,Dawes County,NE,33.4,Joe Biden,DEM,1082,False,42.71971563363532,-103.13543406382836
09/30/2021,53031,Jefferson County,WA,70.1,Joe Biden,DEM,17204,True,47.74888658050615,-123.59526487036008
09/30/2021,53031,Jefferson County,WA,70.1,Donald Trump,REP,6931,False,47.74888658050615,-123.59526487036008
09/30/2021,16033,Clark County,ID,31.7,Donald Trump,REP,264,True,44.2839184961641,-112.3512463932217
09/30/2021,16033,Clark County,ID,31.7,Joe Biden,DEM,41,False,44.2839184961641,-112.3512463932217
09/30/2021,17021,Christian County,IL,39.1,Donald Trump,REP,11563,True,39.54583198530187,-89.2772528468795
09/30/2021,17021,Christian County,IL,39.1,Joe Biden,DEM,4335,False,39.54583198530187,-89.2772528468795
09/30/2021,39135,Preble County,OH,37.3,Donald Trump,REP,17022,True,39.741531349892526,-84.64798273797031
09/30/2021,39135,Preble County,OH,37.3,Joe Biden,DEM,4493,False,39.741531349892526,-84.64798273797031
09/30/2021,51177,Spotsylvania County,VA,41.5,Donald Trump,REP,39411,True,38.18495991562207,-77.65607304522119
09/30/2021,51177,Spotsylvania County,VA,41.5,Joe Biden,DEM,34307,False,38.18495991562207,-77.65607304522119
09/30/2021,17157,Randolph County,IL,39.0,Donald Trump,REP,11076,True,38.05210441375564,-89.82521230827662
09/30/2021,17157,Randolph County,IL,39.0,Joe Biden,DEM,3592,False,38.05210441375564,-89.82521230827662
09/30/2021,20039,Decatur County,KS,35.4,Donald Trump,REP,1232,True,39.784737511965865,-100.45993907281454
09/30/2021,20039,Decatur County,KS,35.4,Joe Biden,DEM,208,False,39.784737511965865,-100.45993907281454
09/30/2021,31025,Cass County,NE,51.6,Donald Trump,REP,10121,True,40.9097114877324,-96.14087548318192
09/30/2021,31025,Cass County,NE,51.6,Joe Biden,DEM,4737,False,40.9097114877324,-96.14087548318192
09/30/2021,47013,Campbell County,TN,36.6,Donald Trump,REP,12331,True,36.40352623340915,-84.14940468317336
09/30/2021,47013,Campbell County,TN,36.6,Joe Biden,DEM,2441,False,36.40352623340915,-84.14940468317336
09/30/2021,13157,Jackson County,GA,22.9,Donald Trump,REP,29502,True,34.133885707172965,-83.56636586667071
09/30/2021,13157,Jackson County,GA,22.9,Joe Biden,DEM,7642,False,34.133885707172965,-83.56636586667071
09/30/2021,31029,Chase County,NE,27.5,Donald Trump,REP,1740,True,40.524176600053806,-101.69798368082202
09/30/2021,31029,Chase County,NE,27.5,Joe Biden,DEM,226,False,40.524176600053806,-101.69798368082202
09/30/2021,21077,Gallatin County,KY,37.7,Donald Trump,REP,2955,True,38.7568706772705,-84.85932836826456
09/30/2021,21077,Gallatin County,KY,37.7,Joe Biden,DEM,822,False,38.7568706772705,-84.85932836826456
09/30/2021,22029,Concordia Parish,LA,34.4,Donald Trump,REP,5550,True,31.44585575886444,-91.6400695789172
09/30/2021,22029,Concordia Parish,LA,34.4,Joe Biden,DEM,3177,False,31.44585575886444,-91.6400695789172
09/30/2021,13121,Fulton County,GA,28.2,Joe Biden,DEM,380212,True,33.7902819359464,-84.466990863304
09/30/2021,13121,Fulton County,GA,28.2,Donald Trump,REP,137247,False,33.7902819359464,-84.466990863304
09/30/2021,31131,Otoe County,NE,48.7,Donald Trump,REP,5649,True,40.64850041119673,-96.13476497555833
09/30/2021,31131,Otoe County,NE,48.7,Joe Biden,DEM,2490,False,40.64850041119673,-96.13476497555833
09/30/2021,19189,Winnebago County,IA,46.6,Donald Trump,REP,3707,True,43.377510104571485,-93.73413099122696
09/30/2021,19189,Winnebago County,IA,46.6,Joe Biden,DEM,2135,False,43.377510104571485,-93.73413099122696
09/30/2021,22041,Franklin Parish,LA,32.0,Donald Trump,REP,6970,True,32.133213691650724,-91.6737718780324
09/30/2021,22041,Franklin Parish,LA,32.0,Joe Biden,DEM,2658,False,32.133213691650724,-91.6737718780324
09/30/2021,17047,Edwards County,IL,33.6,Donald Trump,REP,2833,True,38.41654373105808,-88.05327845497358
09/30/2021,17047,Edwards County,IL,33.6,Joe Biden,DEM,488,False,38.41654373105808,-88.05327845497358
09/30/2021,20133,Neosho County,KS,22.5,Donald Trump,REP,4795,True,37.55849543274056,-95.30679410545142
09/30/2021,20133,Neosho County,KS,22.5,Joe Biden,DEM,1727,False,37.55849543274056,-95.30679410545142
09/30/2021,36001,Albany County,NY,65.4,Joe Biden,DEM,99474,True,42.600176751602,-73.97355542101843
09/30/2021,36001,Albany County,NY,65.4,Donald Trump,REP,51081,False,42.600176751602,-73.97355542101843
09/30/2021,29197,Schuyler County,MO,25.0,Donald Trump,REP,1606,True,40.47025362818355,-92.52091986867084
09/30/2021,29197,Schuyler County,MO,25.0,Joe Biden,DEM,373,False,40.47025362818355,-92.52091986867084
09/30/2021,19175,Union County,IA,45.4,Donald Trump,REP,4010,True,41.027728022295605,-94.24234882958396
09/30/2021,19175,Union County,IA,45.4,Joe Biden,DEM,2061,False,41.027728022295605,-94.24234882958396
09/30/2021,13003,Atkinson County,GA,15.8,Donald Trump,REP,2300,True,31.29713317743141,-82.88007086610327
09/30/2021,13003,Atkinson County,GA,15.8,Joe Biden,DEM,825,False,31.29713317743141,-82.88007086610327
09/30/2021,39063,Hancock County,OH,44.6,Donald Trump,REP,26310,True,41.001920551397184,-83.66654032011336
09/30/2021,39063,Hancock County,OH,44.6,Joe Biden,DEM,11757,False,41.001920551397184,-83.66654032011336
09/30/2021,40091,McIntosh County,OK,47.9,Donald Trump,REP,6172,True,35.37366086976515,-95.6668180868209
09/30/2021,40091,McIntosh County,OK,47.9,Joe Biden,DEM,2031,False,35.37366086976515,-95.6668180868209
09/30/2021,27133,Rock County,MN,45.8,Donald Trump,REP,3583,True,43.67469049315704,-96.25320593526676
09/30/2021,27133,Rock County,MN,45.8,Joe Biden,DEM,1556,False,43.67469049315704,-96.25320593526676
09/30/2021,51720,Norton city,VA,30.8,Donald Trump,REP,1109,True,36.93141576353189,-82.62624386361499
09/30/2021,51720,Norton city,VA,30.8,Joe Biden,DEM,464,False,36.93141576353189,-82.62624386361499
09/30/2021,19103,Johnson County,IA,63.9,Joe Biden,DEM,59177,True,41.671532538266206,-91.5881044028689
09/30/2021,19103,Johnson County,IA,63.9,Donald Trump,REP,22925,False,41.671532538266206,-91.5881044028689
09/30/2021,29171,Putnam County,MO,29.0,Donald Trump,REP,1984,True,40.47891270864416,-93.01616564494996
09/30/2021,29171,Putnam County,MO,29.0,Joe Biden,DEM,361,False,40.47891270864416,-93.01616564494996
09/30/2021,17103,Lee County,IL,44.5,Donald Trump,REP,9630,True,41.746193936926566,-89.30038807060235
09/30/2021,17103,Lee County,IL,44.5,Joe Biden,DEM,6407,False,41.746193936926566,-89.30038807060235
09/30/2021,1017,Chambers County,AL,26.6,Donald Trump,REP,8753,True,32.91434535110719,-85.39203021569158
09/30/2021,1017,Chambers County,AL,26.6,Joe Biden,DEM,6365,False,32.91434535110719,-85.39203021569158
09/30/2021,31159,Seward County,NE,44.3,Donald Trump,REP,6490,True,40.87237944762774,-97.13951979691856
09/30/2021,31159,Seward County,NE,44.3,Joe Biden,DEM,2438,False,40.87237944762774,-97.13951979691856
09/30/2021,55049,Iowa County,WI,61.7,Joe Biden,DEM,7828,True,43.00047853821773,-90.13537425294402
09/30/2021,55049,Iowa County,WI,61.7,Donald Trump,REP,5909,False,43.00047853821773,-90.13537425294402
09/30/2021,31097,Johnson County,NE,48.0,Donald Trump,REP,1518,True,40.39263236725096,-96.26508490650428
09/30/2021,31097,Johnson County,NE,48.0,Joe Biden,DEM,647,False,40.39263236725096,-96.26508490650428
09/30/2021,45035,Dorchester County,SC,44.4,Donald Trump,REP,41913,True,33.079312215939495,-80.40667286425364
09/30/2021,45035,Dorchester County,SC,44.4,Joe Biden,DEM,33824,False,33.079312215939495,-80.40667286425364
09/30/2021,1065,Hale County,AL,52.2,Joe Biden,DEM,4687,True,32.76266345818609,-87.62914936651768
09/30/2021,1065,Hale County,AL,52.2,Donald Trump,REP,3190,False,32.76266345818609,-87.62914936651768
09/30/2021,29077,Greene County,MO,43.3,Donald Trump,REP,83630,True,37.25804812439912,-93.34199961735482
09/30/2021,29077,Greene County,MO,43.3,Joe Biden,DEM,55068,False,37.25804812439912,-93.34199961735482
09/30/2021,20029,Cloud County,KS,41.1,Donald Trump,REP,3182,True,39.48029327799824,-97.6492578730064
09/30/2021,20029,Cloud County,KS,41.1,Joe Biden,DEM,893,False,39.48029327799824,-97.6492578730064
09/30/2021,30023,Deer Lodge County,MT,51.3,Joe Biden,DEM,2562,True,46.06073087131944,-113.06792460857282
09/30/2021,30023,Deer Lodge County,MT,51.3,Donald Trump,REP,2186,False,46.06073087131944,-113.06792460857282
09/30/2021,32510,Carson City,NV,56.3,Donald Trump,REP,16113,True,39.15114750489134,-119.74741903538444
09/30/2021,32510,Carson City,NV,56.3,Joe Biden,DEM,12735,False,39.15114750489134,-119.74741903538444
09/30/2021,51145,Powhatan County,VA,38.5,Donald Trump,REP,14055,True,37.55018051240227,-77.91521122110998
09/30/2021,51145,Powhatan County,VA,38.5,Joe Biden,DEM,5320,False,37.55018051240227,-77.91521122110998
09/30/2021,55057,Juneau County,WI,46.0,Donald Trump,REP,8749,True,43.924593151531525,-90.1137720554388
09/30/2021,55057,Juneau County,WI,46.0,Joe Biden,DEM,4746,False,43.924593151531525,-90.1137720554388
09/30/2021,54067,Nicholas County,WV,29.7,Donald Trump,REP,8279,True,38.291693641703546,-80.79934457632169
09/30/2021,54067,Nicholas County,WV,29.7,Joe Biden,DEM,2226,False,38.291693641703546,-80.79934457632169
09/30/2021,38077,Richland County,ND,44.9,Donald Trump,REP,5072,True,46.26460621527204,-96.94829461306573
09/30/2021,38077,Richland County,ND,44.9,Joe Biden,DEM,2510,False,46.26460621527204,-96.94829461306573
09/30/2021,18063,Hendricks County,IN,63.8,Donald Trump,REP,53802,True,39.76951990450325,-86.50997023079225
09/30/2021,18063,Hendricks County,IN,63.8,Joe Biden,DEM,32604,False,39.76951990450325,-86.50997023079225
09/30/2021,27081,Lincoln County,MN,42.8,Donald Trump,REP,2121,True,44.41260789914664,-96.26711246697909
09/30/2021,27081,Lincoln County,MN,42.8,Joe Biden,DEM,937,False,44.41260789914664,-96.26711246697909
09/30/2021,8051,Gunnison County,CO,60.5,Joe Biden,DEM,7132,True,38.666765447186044,-107.03162238964327
09/30/2021,8051,Gunnison County,CO,60.5,Donald Trump,REP,3735,False,38.666765447186044,-107.03162238964327
09/30/2021,36071,Orange County,NY,56.2,Donald Trump,REP,84996,True,41.4021367041474,-74.30554480409867
09/30/2021,36071,Orange County,NY,56.2,Joe Biden,DEM,84684,False,41.4021367041474,-74.30554480409867
09/30/2021,45023,Chester County,SC,38.1,Donald Trump,REP,8660,True,34.69203870494841,-81.15952738543508
09/30/2021,45023,Chester County,SC,38.1,Joe Biden,DEM,6941,False,34.69203870494841,-81.15952738543508
09/30/2021,28089,Madison County,MS,56.0,Donald Trump,REP,31091,True,32.63472693266836,-90.033696000427
09/30/2021,28089,Madison County,MS,56.0,Joe Biden,DEM,24440,False,32.63472693266836,-90.033696000427
09/30/2021,28025,Clay County,MS,39.9,Joe Biden,DEM,5844,True,33.65564608055895,-88.78154771638582
09/30/2021,28025,Clay County,MS,39.9,Donald Trump,REP,4181,False,33.65564608055895,-88.78154771638582
09/30/2021,34033,Salem County,NJ,46.5,Donald Trump,REP,18827,True,39.587612804249815,-75.3490497754243
09/30/2021,34033,Salem County,NJ,46.5,Joe Biden,DEM,14479,False,39.587612804249815,-75.3490497754243
09/30/2021,51153,Prince William County,VA,61.2,Joe Biden,DEM,142863,True,38.70300344154958,-77.48085391528002
09/30/2021,51153,Prince William County,VA,61.2,Donald Trump,REP,81222,False,38.70300344154958,-77.48085391528002
09/30/2021,45065,McCormick County,SC,53.8,Donald Trump,REP,2958,True,33.89957687645241,-82.30987366988563
09/30/2021,45065,McCormick County,SC,53.8,Joe Biden,DEM,2687,False,33.89957687645241,-82.30987366988563
09/30/2021,13317,Wilkes County,GA,16.2,Donald Trump,REP,2823,True,33.78194964640528,-82.74319597931739
09/30/2021,13317,Wilkes County,GA,16.2,Joe Biden,DEM,2160,False,33.78194964640528,-82.74319597931739
09/30/2021,8039,Elbert County,CO,31.8,Donald Trump,REP,14027,True,39.28658339787681,-104.13594296760508
09/30/2021,8039,Elbert County,CO,31.8,Joe Biden,DEM,4490,False,39.28658339787681,-104.13594296760508
09/30/2021,37151,Randolph County,NC,36.7,Donald Trump,REP,56894,True,35.710340053646895,-79.80600737122684
09/30/2021,37151,Randolph County,NC,36.7,Joe Biden,DEM,15618,False,35.710340053646895,-79.80600737122684
09/30/2021,8005,Arapahoe County,CO,57.4,Joe Biden,DEM,213607,True,39.649756848133705,-104.33922984176849
09/30/2021,8005,Arapahoe County,CO,57.4,Donald Trump,REP,127323,False,39.649756848133705,-104.33922984176849
09/30/2021,29049,Clinton County,MO,40.9,Donald Trump,REP,7799,True,39.6017727822206,-94.40458454740266
09/30/2021,29049,Clinton County,MO,40.9,Joe Biden,DEM,2896,False,39.6017727822206,-94.40458454740266
09/30/2021,5015,Carroll County,AR,38.2,Donald Trump,REP,7424,True,36.34101968375258,-93.53823819549704
09/30/2021,5015,Carroll County,AR,38.2,Joe Biden,DEM,4023,False,36.34101968375258,-93.53823819549704
